"","human","cell_type1","total_features","log10_total_features","total_counts","log10_total_counts","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","total_features_endogenous","log10_total_features_endogenous","total_counts_endogenous","log10_total_counts_endogenous","pct_counts_endogenous","pct_counts_top_50_features_endogenous","pct_counts_top_100_features_endogenous","pct_counts_top_200_features_endogenous","pct_counts_top_500_features_endogenous","total_features_feature_control","log10_total_features_feature_control","total_counts_feature_control","log10_total_counts_feature_control","pct_counts_feature_control","total_features_ERCC","log10_total_features_ERCC","total_counts_ERCC","log10_total_counts_ERCC","pct_counts_ERCC","is_cell_control"
"human1_lib1.final_cell_0086",1,"delta",2385,3.37767043933432,7196,3.85715150268749,41.1200667037243,47.1372984991662,54.8499166203446,67.9961089494163,2385,3.37767043933432,7196,3.85715150268749,100,41.1200667037243,47.1372984991662,54.8499166203446,67.9961089494163,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0087",1,"delta",1839,3.26481782300954,6316,3.80051087689437,52.469917669411,57.7422419252692,64.5978467384421,76.2032932235592,1839,3.26481782300954,6316,3.80051087689437,100,52.469917669411,57.7422419252692,64.5978467384421,76.2032932235592,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0088",1,"beta",2069,3.31597034545692,5980,3.77677380241211,37.8929765886288,45.3846153846154,54.4983277591973,68.8963210702341,2069,3.31597034545692,5980,3.77677380241211,100,37.8929765886288,45.3846153846154,54.4983277591973,68.8963210702341,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0089",1,"beta",2758,3.44075170047919,8640,3.93656400513527,30.150462962963,38.6689814814815,48.2407407407407,62.9282407407407,2758,3.44075170047919,8640,3.93656400513527,100,30.150462962963,38.6689814814815,48.2407407407407,62.9282407407407,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0090",1,"beta",2536,3.40432046722173,8360,3.92225822343297,39.8923444976077,47.0574162679426,55.1555023923445,68.133971291866,2536,3.40432046722173,8360,3.92225822343297,100,39.8923444976077,47.0574162679426,55.1555023923445,68.133971291866,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0091",1,"beta",2742,3.43822580760453,9211,3.96435392929219,40.8316143741179,47.7472587124091,55.4771468895885,67.6908044729128,2742,3.43822580760453,9211,3.96435392929219,100,40.8316143741179,47.7472587124091,55.4771468895885,67.6908044729128,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0092",1,"beta",2701,3.43168534468601,7400,3.8692904042094,29.4189189189189,36.9324324324324,45.9054054054054,60.5135135135135,2701,3.43168534468601,7400,3.8692904042094,100,29.4189189189189,36.9324324324324,45.9054054054054,60.5135135135135,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0093",1,"beta",2680,3.42829681398288,8359,3.92220627743902,34.6931451130518,42.9237947122862,51.5133389161383,64.8881445148941,2680,3.42829681398288,8359,3.92220627743902,100,34.6931451130518,42.9237947122862,51.5133389161383,64.8881445148941,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0094",1,"beta",2532,3.40363518979055,7069,3.8494194137969,35.8042155891922,42.0002829254491,49.9221955014854,63.7572499646343,2532,3.40363518979055,7069,3.8494194137969,100,35.8042155891922,42.0002829254491,49.9221955014854,63.7572499646343,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0095",1,"beta",2347,3.37069809257558,7381,3.86817404085964,37.4204037393307,45.0074515648286,53.8002980625931,68.4460100257418,2347,3.37069809257558,7381,3.86817404085964,100,37.4204037393307,45.0074515648286,53.8002980625931,68.4460100257418,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0096",1,"beta",2277,3.35755371974308,6578,3.81815988639719,32.6086956521739,40.1185770750988,49.6503496503497,65.5670416539982,2277,3.35755371974308,6578,3.81815988639719,100,32.6086956521739,40.1185770750988,49.6503496503497,65.5670416539982,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0097",1,"beta",2293,3.36059341356525,7227,3.85901814388889,42.3412204234122,48.9414694894147,56.8562335685623,69.7384806973848,2293,3.36059341356525,7227,3.85901814388889,100,42.3412204234122,48.9414694894147,56.8562335685623,69.7384806973848,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0098",1,"delta",1709,3.23299611039215,6416,3.80733203929119,53.3509975062344,59.5230673316708,66.9887780548628,78.8029925187032,1709,3.23299611039215,6416,3.80733203929119,100,53.3509975062344,59.5230673316708,66.9887780548628,78.8029925187032,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0099",1,"delta",1904,3.27989498001164,6270,3.79733680077535,51.1323763955343,56.4274322169059,63.3014354066986,74.9760765550239,1904,3.27989498001164,6270,3.79733680077535,100,51.1323763955343,56.4274322169059,63.3014354066986,74.9760765550239,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0100",1,"beta",2490,3.39637372753651,7751,3.88941376404271,37.9434911624307,45.05225132241,53.6188878854341,67.4106566894594,2490,3.39637372753651,7751,3.88941376404271,100,37.9434911624307,45.05225132241,53.6188878854341,67.4106566894594,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0101",1,"delta",2200,3.34262004255335,7327,3.86498546065979,45.5711751057732,52.1086392793776,59.8198444110823,72.2396615258632,2200,3.34262004255335,7327,3.86498546065979,100,45.5711751057732,52.1086392793776,59.8198444110823,72.2396615258632,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0102",1,"alpha",2823,3.45086469237977,6889,3.83821922190763,21.3093337204239,29.2059805487008,38.6558281318043,54.6958920017419,2823,3.45086469237977,6889,3.83821922190763,100,21.3093337204239,29.2059805487008,38.6558281318043,54.6958920017419,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0103",1,"alpha",2324,3.36642295722597,6659,3.8234742291703,30.4400060069079,38.9247634779997,48.7911097762427,64.6793812884817,2324,3.36642295722597,6659,3.8234742291703,100,30.4400060069079,38.9247634779997,48.7911097762427,64.6793812884817,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0104",1,"delta",1870,3.27207378750001,5654,3.75243260926147,47.8068623983021,53.1659002476123,60.2228510788822,72.5150336045278,1870,3.27207378750001,5654,3.75243260926147,100,47.8068623983021,53.1659002476123,60.2228510788822,72.5150336045278,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0105",1,"beta",1929,3.28555730900777,6504,3.81324730089761,48.7084870848708,55.7349323493235,63.09963099631,74.9384993849938,1929,3.28555730900777,6504,3.81324730089761,100,48.7084870848708,55.7349323493235,63.09963099631,74.9384993849938,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0106",1,"beta",2165,3.3356584522893,6148,3.78880449304465,34.7918022121015,43.7540663630449,53.675992192583,67.5829538061158,2165,3.3356584522893,6148,3.78880449304465,100,34.7918022121015,43.7540663630449,53.675992192583,67.5829538061158,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0107",1,"beta",1762,3.24625231229932,6390,3.80556881754856,45.0078247261346,53.6463223787167,62.7856025039124,76.5258215962441,1762,3.24625231229932,6390,3.80556881754856,100,45.0078247261346,53.6463223787167,62.7856025039124,76.5258215962441,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0108",1,"beta",2714,3.43376983392487,8471,3.92798594709943,36.5718333136584,44.4221461456735,52.8390980993979,65.7537480816905,2714,3.43376983392487,8471,3.92798594709943,100,36.5718333136584,44.4221461456735,52.8390980993979,65.7537480816905,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0109",1,"acinar",1893,3.27737997466725,7838,3.89426066444699,44.1949476907374,57.5146721102322,66.9686144424598,78.3490686399592,1893,3.27737997466725,7838,3.89426066444699,100,44.1949476907374,57.5146721102322,66.9686144424598,78.3490686399592,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0110",1,"delta",2113,3.32510498297141,6391,3.80563676630593,41.276795493663,47.4260679079956,55.4060397433891,69.2223439211391,2113,3.32510498297141,6391,3.80563676630593,100,41.276795493663,47.4260679079956,55.4060397433891,69.2223439211391,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0111",1,"beta",2296,3.36116099519503,7645,3.88343429368301,44.3819489862655,51.1445389143231,58.6919555264879,70.9614126880314,2296,3.36116099519503,7645,3.88343429368301,100,44.3819489862655,51.1445389143231,58.6919555264879,70.9614126880314,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0112",1,"beta",2659,3.42488163663107,7326,3.86492619153901,31.7908817908818,38.957138957139,47.4474474474475,61.9301119301119,2659,3.42488163663107,7326,3.86492619153901,100,31.7908817908818,38.957138957139,47.4474474474475,61.9301119301119,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0113",1,"delta",2194,3.34143452457814,7382,3.86823286842246,49.3226767813601,55.0934706041723,61.7854240043349,72.7851530750474,2194,3.34143452457814,7382,3.86823286842246,100,49.3226767813601,55.0934706041723,61.7854240043349,72.7851530750474,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0114",1,"beta",2154,3.33344727449675,6818,3.83372069044463,41.6104429451452,48.1812848342622,56.7321795247873,70.0792021120563,2154,3.33344727449675,6818,3.83372069044463,100,41.6104429451452,48.1812848342622,56.7321795247873,70.0792021120563,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0115",1,"beta",2333,3.36810085170935,7044,3.84788099744538,39.1822827938671,46.3373083475298,54.6138557637706,68.0295286768881,2333,3.36810085170935,7044,3.84788099744538,100,39.1822827938671,46.3373083475298,54.6138557637706,68.0295286768881,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0116",1,"beta",2042,3.31026836663245,6618,3.8207923810882,44.8171653067392,51.4052583862194,59.217286189181,72.5294650951949,2042,3.31026836663245,6618,3.8207923810882,100,44.8171653067392,51.4052583862194,59.217286189181,72.5294650951949,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0117",1,"delta",1680,3.22556771343947,5838,3.76633847525129,52.9804727646454,58.2391229873244,65.2792052072628,77.3381294964029,1680,3.22556771343947,5838,3.76633847525129,100,52.9804727646454,58.2391229873244,65.2792052072628,77.3381294964029,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0118",1,"beta",2826,3.45132580848952,8861,3.94753174569559,37.7496896512809,44.7015009592597,52.6689989843133,65.3989391716511,2826,3.45132580848952,8861,3.94753174569559,100,37.7496896512809,44.7015009592597,52.6689989843133,65.3989391716511,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0119",1,"delta",1997,3.30059548388996,6323,3.80099186126017,44.7256049343666,51.2889451209869,59.3863672307449,71.8804365016606,1997,3.30059548388996,6323,3.80099186126017,100,44.7256049343666,51.2889451209869,59.3863672307449,71.8804365016606,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0120",1,"beta",2393,3.37912414607039,7256,3.86075712308154,35.4189636163175,42.7646085997795,51.364388092613,66.1797133406836,2393,3.37912414607039,7256,3.86075712308154,100,35.4189636163175,42.7646085997795,51.364388092613,66.1797133406836,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0121",1,"beta",2379,3.37657695705651,8226,3.91524149730619,40.8582543155847,48.1157306102602,56.3822027716995,69.6328713834184,2379,3.37657695705651,8226,3.91524149730619,100,40.8582543155847,48.1157306102602,56.3822027716995,69.6328713834184,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0122",1,"beta",2838,3.45316539252586,9091,3.95865942705293,38.1586184138159,45.3855461445386,53.6024639753603,66.2083379166208,2838,3.45316539252586,9091,3.95865942705293,100,38.1586184138159,45.3855461445386,53.6024639753603,66.2083379166208,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0123",1,"epsilon",1796,3.25454807710897,5909,3.77158748088126,52.1577255034693,57.403960060924,64.0886782873583,76.0704010830936,1796,3.25454807710897,5909,3.77158748088126,100,52.1577255034693,57.403960060924,64.0886782873583,76.0704010830936,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0124",1,"beta",2456,3.39040515648008,8071,3.90698115322885,39.7844133316813,48.0237888737455,56.7215958369471,69.8674265890224,2456,3.39040515648008,8071,3.90698115322885,100,39.7844133316813,48.0237888737455,56.7215958369471,69.8674265890224,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0125",1,"beta",2403,3.3809344633307,6562,3.81710240425692,34.4407192928985,41.526973483694,49.8780859494057,64.3706187138068,2403,3.3809344633307,6562,3.81710240425692,100,34.4407192928985,41.526973483694,49.8780859494057,64.3706187138068,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0126",1,"beta",2307,3.36323580448369,6967,3.84310814199961,39.5722692694129,46.2609444524185,54.2270704750969,67.5183005597818,2307,3.36323580448369,6967,3.84310814199961,100,39.5722692694129,46.2609444524185,54.2270704750969,67.5183005597818,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0127",1,"delta",2621,3.41863268735407,8154,3.91142396537629,42.7765513858229,48.7981358842286,55.9602649006622,68.1873926907039,2621,3.41863268735407,8154,3.91142396537629,100,42.7765513858229,48.7981358842286,55.9602649006622,68.1873926907039,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0128",1,"beta",2458,3.39075852873872,9239,3.96567197122011,43.7709708842948,51.1960168849443,58.9024786232276,71.5120684056716,2458,3.39075852873872,9239,3.96567197122011,100,43.7709708842948,51.1960168849443,58.9024786232276,71.5120684056716,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0129",1,"delta",1866,3.27114431794908,6015,3.77930782758359,48.5286783042394,54.713216957606,62.1945137157107,74.7464671654198,1866,3.27114431794908,6015,3.77930782758359,100,48.5286783042394,54.713216957606,62.1945137157107,74.7464671654198,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0130",1,"beta",1954,3.29114676173189,5886,3.76989403581217,41.471287801563,48.1651376146789,56.6938498131159,70.9989806320082,1954,3.29114676173189,5886,3.76989403581217,100,41.471287801563,48.1651376146789,56.6938498131159,70.9989806320082,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0131",1,"alpha",2237,3.34986008219233,6096,3.78511619502192,29.3799212598425,38.5990813648294,48.9173228346457,65.1738845144357,2237,3.34986008219233,6096,3.78511619502192,100,29.3799212598425,38.5990813648294,48.9173228346457,65.1738845144357,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0132",1,"alpha",2560,3.40840957846843,5947,3.77437095984992,23.0368252900622,29.2920800403565,38.3050277450816,55.4060871027409,2560,3.40840957846843,5947,3.77437095984992,100,23.0368252900622,29.2920800403565,38.3050277450816,55.4060871027409,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0133",1,"beta",2673,3.42716140292597,8269,3.91750550955255,35.1795864070625,42.9072439230862,52.0256379247793,66.0539363889225,2673,3.42716140292597,8269,3.91750550955255,100,35.1795864070625,42.9072439230862,52.0256379247793,66.0539363889225,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0134",1,"acinar",1356,3.13257984765974,8035,3.90503992807621,64.0448039825762,73.2545115121344,80.622277535781,89.3217174859987,1356,3.13257984765974,8035,3.90503992807621,100,64.0448039825762,73.2545115121344,80.622277535781,89.3217174859987,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0135",1,"alpha",2460,3.3911116137028,6151,3.78901632679337,26.1095756787514,34.3196228255568,43.9278166151845,60.282880832385,2460,3.3911116137028,6151,3.78901632679337,100,26.1095756787514,34.3196228255568,43.9278166151845,60.282880832385,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0136",1,"beta",2444,3.38827886345964,8540,3.93150872186662,45.8196721311475,53.1733021077283,61.0070257611241,72.0257611241218,2444,3.38827886345964,8540,3.93150872186662,100,45.8196721311475,53.1733021077283,61.0070257611241,72.0257611241218,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0137",1,"beta",2451,3.38952046584638,7136,3.85351569675693,34.9635650224215,42.222533632287,51.2752242152466,65.6670403587444,2451,3.38952046584638,7136,3.85351569675693,100,34.9635650224215,42.222533632287,51.2752242152466,65.6670403587444,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0138",1,"alpha",2578,3.41145134213794,6642,3.82236425244155,23.1406202950918,32.2041553748871,42.381812707016,58.6871424269798,2578,3.41145134213794,6642,3.82236425244155,100,23.1406202950918,32.2041553748871,42.381812707016,58.6871424269798,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0139",1,"beta",2455,3.39022836246913,8824,3.94571471405986,46.6115140525839,53.4338168631006,60.8454215775159,72.5294650951949,2455,3.39022836246913,8824,3.94571471405986,100,46.6115140525839,53.4338168631006,60.8454215775159,72.5294650951949,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0140",1,"delta",2087,3.31973049433022,6861,3.83645071372015,48.7829762425302,54.831657192829,61.6382451537677,72.9922751785454,2087,3.31973049433022,6861,3.83645071372015,100,48.7829762425302,54.831657192829,61.6382451537677,72.9922751785454,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0141",1,"beta",2418,3.38363586836188,6690,3.82549102987943,31.1509715994021,38.6696562032885,47.7877428998505,63.4678624813154,2418,3.38363586836188,6690,3.82549102987943,100,31.1509715994021,38.6696562032885,47.7877428998505,63.4678624813154,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0142",1,"beta",2169,3.33645973384853,6999,3.84509804001426,43.0061437348193,50.5215030718674,58.6512358908415,71.4102014573511,2169,3.33645973384853,6999,3.84509804001426,100,43.0061437348193,50.5215030718674,58.6512358908415,71.4102014573511,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0143",1,"beta",1567,3.19534605834842,5079,3.70586371228392,51.0533569600315,56.7631423508565,64.2055522740697,77.5743256546564,1567,3.19534605834842,5079,3.70586371228392,100,51.0533569600315,56.7631423508565,64.2055522740697,77.5743256546564,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0144",1,"beta",2290,3.3600250891894,6616,3.8206611346436,41.1124546553809,47.4758162031439,54.8367593712213,67.4425634824667,2290,3.3600250891894,6616,3.8206611346436,100,41.1124546553809,47.4758162031439,54.8367593712213,67.4425634824667,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0145",1,"beta",2347,3.37069809257558,6954,3.84229713432807,40.3796376186368,47.6847857348289,55.4501006614898,68.4354328444061,2347,3.37069809257558,6954,3.84229713432807,100,40.3796376186368,47.6847857348289,55.4501006614898,68.4354328444061,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0146",1,"delta",1494,3.17464119266045,3551,3.55047295710656,41.1433399042523,47.0571669952126,55.1675584342439,72.007885102788,1494,3.17464119266045,3551,3.55047295710656,100,41.1433399042523,47.0571669952126,55.1675584342439,72.007885102788,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0147",1,"beta",2495,3.39724458101039,8643,3.9367147582112,39.5927340043966,47.8190443133171,56.8205484206873,69.6170311234525,2495,3.39724458101039,8643,3.9367147582112,100,39.5927340043966,47.8190443133171,56.8205484206873,69.6170311234525,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0148",1,"ductal",2903,3.46299661202806,7244,3.86003838980719,18.1529541689674,26.9602429596908,37.4102705687466,54.2932081722805,2903,3.46299661202806,7244,3.86003838980719,100,18.1529541689674,26.9602429596908,37.4102705687466,54.2932081722805,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0149",1,"ductal",2480,3.39462676427221,6640,3.82223348023884,22.6656626506024,32.2439759036145,43.2228915662651,60.210843373494,2480,3.39462676427221,6640,3.82223348023884,100,22.6656626506024,32.2439759036145,43.2228915662651,60.210843373494,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0150",1,"beta",2080,3.31827208021163,6029,3.78031731214015,42.2292254105158,49.1126223254271,56.9248631613866,69.5803615856693,2080,3.31827208021163,6029,3.78031731214015,100,42.2292254105158,49.1126223254271,56.9248631613866,69.5803615856693,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib1.final_cell_0151",1,"beta",2858,3.45621415535799,9892,3.99532800907741,38.9911039223615,46.3303679741205,54.2964011322281,66.81156490093,2858,3.45621415535799,9892,3.99532800907741,100,38.9911039223615,46.3303679741205,54.2964011322281,66.81156490093,0,0,0,0,0,0,0,0,0,0,FALSE
