cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
human1_lib1.final_cell_0094,8,10,3,8,10,3,8,10,3,8,10,3,8,10,3,8,10,3,8,10,3,8,5,3,8,5,3,8,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0095,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0096,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,5,1,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0097,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0098,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0099,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0100,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0101,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0102,6,12,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib1.final_cell_0103,3,17,7,3,17,7,3,4,7,3,4,7,3,4,7,3,4,4,3,4,4,3,4,4,3,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human1_lib1.final_cell_0104,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0105,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0106,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0107,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0108,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0109,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human1_lib1.final_cell_0110,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0111,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3
human1_lib1.final_cell_0112,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,5,1,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0113,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0114,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0115,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0116,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0117,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0118,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0119,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0120,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0121,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0122,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0123,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0124,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0125,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0126,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0127,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human1_lib1.final_cell_0128,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0129,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0130,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0131,1,11,7,1,11,7,1,11,7,1,11,7,1,11,7,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4
human1_lib1.final_cell_0132,6,11,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib1.final_cell_0133,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0134,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14
human1_lib1.final_cell_0135,6,11,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib1.final_cell_0136,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0137,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0138,3,17,7,3,17,7,3,4,7,3,4,7,3,4,7,3,4,4,3,4,4,3,4,4,3,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human1_lib1.final_cell_0139,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0140,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0141,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,5,1,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0142,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0143,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0144,8,10,3,8,10,3,8,10,3,8,10,3,8,10,3,8,10,3,8,10,3,8,5,3,8,5,3,8,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0145,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0146,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,23,13,5,23,13,5,23,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5
human1_lib1.final_cell_0147,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,7,1,3,7,1,3,7,1,3,7,1,3,7,1,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0148,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9
human1_lib1.final_cell_0149,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human1_lib1.final_cell_0150,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0151,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0152,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0153,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0154,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0155,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0156,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human1_lib1.final_cell_0157,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3
human1_lib1.final_cell_0158,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0159,6,11,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib1.final_cell_0160,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0161,3,11,7,3,11,7,3,11,7,3,11,7,3,11,7,3,11,4,3,11,4,3,11,4,3,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4
human1_lib1.final_cell_0162,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0163,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16
human1_lib1.final_cell_0164,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0165,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0166,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0167,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,5,1,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0168,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0169,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0170,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0171,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14
human1_lib1.final_cell_0172,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,5,1,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0173,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14
human1_lib1.final_cell_0174,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3
human1_lib1.final_cell_0175,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0176,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0177,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14
human1_lib1.final_cell_0178,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0179,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0180,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib1.final_cell_0181,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3
human1_lib1.final_cell_0182,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14
human1_lib1.final_cell_0183,6,11,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib1.final_cell_0184,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0185,6,11,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib1.final_cell_0186,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib1.final_cell_0187,3,11,7,3,11,7,3,11,7,3,11,7,3,11,7,3,11,4,3,11,4,3,11,4,3,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4
human1_lib1.final_cell_0188,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib1.final_cell_0189,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,7,1,3,7,1,3,7,1,3,7,1,3,7,1,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
