cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
HP1502401_E21,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19,7,5,3,19
HP1502401_E22,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10,16,2,20,10
HP1502401_E23,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,18,13,12,8,4,13,11,8,4,13,11,8,4,13,3,8,4,1
HP1502401_E24,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,18,5,12,8,4,5,11,8,4,5,11,8,4,4,3,8,4,1
HP1502401_E3,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,1
HP1502401_E5,9,6,13,11,9,6,13,11,9,6,13,11,9,6,13,11,9,6,13,11,9,6,13,11,9,6,13,11,9,6,13,11,9,6,13,11,9,6,13,11,9,6,13,11,9,6,13,11,9,6,13,11,9,3,13,11,9,3,13,11,9,3,13,11,9,3,13,11,9,3,13,11,9,3,13,11,9,3,13,11,9,3,13,1
HP1502401_E6,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1
HP1502401_E7,9,6,13,7,9,6,13,7,9,6,13,7,9,6,13,7,9,6,13,7,9,6,13,7,9,6,13,7,9,6,13,7,9,6,13,7,9,6,13,7,9,6,13,7,9,6,13,7,9,6,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,1
HP1502401_E9,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8,13,10,6,8
HP1502401_F10,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3,7,5,3,3
HP1502401_F11,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,13,13,10,6,1
HP1502401_F12,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,9,7,5,3,1
HP1502401_F13,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,18,14,12,8,4,14,11,8,4,14,11,8,4,14,3,8,4,1
HP1502401_F15,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12,9,3,13,12
HP1502401_F16,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2,16,2,20,2
HP1502401_F17,9,6,13,4,9,6,13,4,9,6,13,4,9,6,13,4,9,6,13,4,9,6,13,4,9,6,13,4,9,6,13,4,9,6,13,4,9,6,13,4,9,6,13,4,9,6,13,4,9,6,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,1
HP1502401_F18,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24
HP1502401_F19,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16
HP1502401_F20,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,1
HP1502401_F21,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,7,16,2,20,1
HP1502401_F22,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,23,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21
HP1502401_F23,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18,7,14,3,18
HP1502401_F24,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19
HP1502401_F4,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,14,7,5,3,1
HP1502401_F9,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17
HP1502401_G10,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1,7,17,27,1
HP1502401_G11,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,6,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24
HP1502401_G12,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,3,24,9,9,3,24,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,1
HP1502401_G14,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8
HP1502401_G18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,18,18,12,8,4,18,11,8,4,18,11,8,4,18,3,8,4,18
HP1502401_G20,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,1
HP1502401_G21,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17,18,5,22,17
HP1502401_G22,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8
HP1502401_G23,2,1,11,17,2,1,11,17,2,1,11,17,2,1,11,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17,2,1,7,17
HP1502401_G24,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,23,16,2,20,1
HP1502401_G3,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10,13,10,6,10
HP1502401_G4,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18
HP1502401_G5,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8
HP1502401_G6,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21,16,2,20,21
HP1502401_G7,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16,7,23,3,16
HP1502401_G8,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,23,7,5,3,1
HP1502401_H1,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,23,7,16,3,1
HP1502401_H11,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,1
HP1502401_H12,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8,16,2,20,8
HP1502401_H13,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,1
HP1502401_H14,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18,7,5,3,18
HP1502401_H15,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2,7,5,3,2
HP1502401_H16,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,22,7,5,3,1
HP1502401_H18,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,15,16,15,17,4,16,15
HP1502401_H19,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,13,16,2,20,1
HP1502401_H2,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15,7,22,3,15
HP1502401_H20,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1,7,23,3,1
HP1502401_H21,2,21,11,5,2,21,11,5,2,21,11,5,2,18,11,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,5,2,18,7,4,2,18,7,1
HP1502401_H22,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17
HP1502401_H23,2,1,11,4,2,1,11,4,2,1,11,4,2,1,11,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,1
HP1502401_H24,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,23,7,23,3,1
HP1502401_H3,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,4,7,5,3,1
HP1502401_H4,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,13,7,5,3,1
HP1502401_H5,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19,7,23,3,19
HP1502401_H6,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,4,13,10,6,1
HP1502401_H7,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16,7,5,3,16
HP1502401_H8,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16,7,7,3,16
HP1502401_I1,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10,7,5,3,10
HP1502401_I12,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3,18,4,16,3
HP1502401_I14,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,18,12,12,8,4,12,11,8,4,12,11,8,4,12,3,8,4,12
HP1502401_I15,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6,7,5,3,6
HP1502401_I16,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,13,7,23,3,1
HP1502401_I18,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12,7,5,3,12
HP1502401_I19,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8,7,5,22,8
HP1502401_I2,2,1,11,20,2,1,11,20,2,1,11,20,2,1,11,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,20,2,1,7,1
HP1502401_I21,4,1,7,3,4,1,7,3,4,1,7,3,4,1,7,3,4,1,7,3,4,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3,1,1,7,3
HP1502401_I22,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18,7,23,3,18
HP1502401_I23,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,5,7,23,3,4,7,23,3,1
HP1502401_I24,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18,16,2,20,18
HP1502401_I4,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2,7,23,2,2
