cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
human1_lib1.final_cell_0056,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20,19,12,13,8,20
human1_lib1.final_cell_0057,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,31,38,1,3,24,2
human1_lib1.final_cell_0058,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29,38,1,3,30,29
human1_lib1.final_cell_0059,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,19,38,23,3,22,2
human1_lib1.final_cell_0060,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,18,35,28,19,19,2,35,28,19,19,2,35
human1_lib1.final_cell_0061,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,20,19,17,8,7,2,2
human1_lib1.final_cell_0062,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,17,1,28,12,25,1,1,28,12,25,1,1,28,12,25,1,1,28,9,25,1,1,28,9,25,1,1,28,9,25,1,1,2
human1_lib1.final_cell_0063,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,37,9,28,19,19,2,9,28,19,19,2,2
human1_lib1.final_cell_0064,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,5,23,17,10,7,2,23,17,10,7,2,2
human1_lib1.final_cell_0065,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,26,3,34,21,24,8,3,34,21,24,8,3,34,21,24,8,3,34,3,24,8,3,34,2
human1_lib1.final_cell_0066,18,16,20,20,10,18,16,20,20,10,18,16,20,20,10,18,15,20,20,10,18,15,20,20,10,18,15,20,20,10,18,15,20,20,10,18,15,20,20,10,18,15,20,20,10,18,15,20,20,10,18,15,20,20,10,18,15,20,20,10,18,15,20,20,10,7,15,2,20,10,7,15,2,20,10,7,15,2,20,10,7,15,2,20,10,7,15,2,20,10,7,15,2,20,10,7,15,2,20,10,7,15,2,2,10
human1_lib1.final_cell_0067,13,18,17,33,25,13,18,17,33,25,13,18,17,33,25,13,18,17,33,25,13,18,17,33,25,13,18,17,33,25,13,18,17,33,25,13,18,17,33,25,13,18,17,33,25,13,18,17,33,25,13,13,17,33,25,13,13,17,33,25,13,13,17,33,25,13,13,17,33,25,13,13,17,33,25,9,13,1,33,25,9,13,1,33,25,9,13,1,33,25,9,13,1,33,25,9,13,1,33,25,9,13,1,2,2
human1_lib1.final_cell_0068,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,29,12,38,2,3,2,12,38,2,3,2,2
human1_lib1.final_cell_0069,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,20,17,5,3,6,2,2
human1_lib1.final_cell_0070,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,13,13,17,33,24,9,13,1,33,24,9,13,1,33,24,9,13,1,33,24,9,13,1,33,24,9,13,1,33,3,9,13,1,2,2
human1_lib1.final_cell_0071,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16,28,23,19,31,16
human1_lib1.final_cell_0072,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,18,7,28,19,19,2,7,28,19,19,2,7
human1_lib1.final_cell_0073,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,25,9,28,23,3,2,9,28,23,3,2,2
human1_lib1.final_cell_0074,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,34,5,3,6,36,3,5,3,6,36,2
human1_lib1.final_cell_0075,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13,38,1,3,11,13
human1_lib1.final_cell_0076,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,17,4,38,11,3,2,4,38,11,3,2,2
human1_lib1.final_cell_0077,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33,5,3,6,36,33
human1_lib1.final_cell_0078,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,31,38,23,3,8,2
human1_lib1.final_cell_0079,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,20,28,38,2,3,2,2
human1_lib1.final_cell_0080,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,3,38,2,3,8,2
human1_lib1.final_cell_0081,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,34,38,1,3,36,3,38,1,3,36,2
human1_lib1.final_cell_0082,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,26,31,38,23,3,2,31,38,23,3,2,2
human1_lib1.final_cell_0083,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,23,38,1,3,1,2
human1_lib1.final_cell_0084,18,16,20,13,30,18,16,20,13,30,18,16,20,13,30,18,15,20,13,30,18,15,20,13,30,18,15,20,13,30,18,15,20,13,30,18,15,20,13,30,18,15,20,13,30,18,15,20,13,30,18,15,20,13,30,18,15,20,13,30,18,15,20,13,30,7,15,2,13,30,7,15,2,13,30,7,15,2,13,30,7,15,2,13,30,7,15,2,13,30,7,15,2,13,30,7,15,2,13,30,7,15,2,2,30
human1_lib1.final_cell_0085,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,3,19,12,13,10,2
human1_lib1.final_cell_0086,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16,5,3,6,10,16
human1_lib1.final_cell_0087,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,37,8,5,3,6,2,8,5,3,6,2,2
human1_lib1.final_cell_0088,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,34,38,1,3,28,3,38,1,3,2,2
human1_lib1.final_cell_0089,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,7,8,28,23,19,2,2
human1_lib1.final_cell_0090,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,37,10,38,2,3,2,10,38,2,3,2,10
human1_lib1.final_cell_0091,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27,38,23,3,23,27
human1_lib1.final_cell_0092,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,8,38,2,3,12,2
human1_lib1.final_cell_0093,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,25,5,38,1,3,2,5,38,1,3,2,5
human1_lib1.final_cell_0094,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,23,38,23,3,23,2
human1_lib1.final_cell_0095,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,20,5,38,2,3,2,5
human1_lib1.final_cell_0096,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,22,28,19,19,24,3,28,19,19,24,2
human1_lib1.final_cell_0097,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,8,38,1,3,4,2
human1_lib1.final_cell_0098,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,19,5,5,3,6,2,5,5,3,6,2,5
human1_lib1.final_cell_0099,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,28,35,5,3,6,2,35
human1_lib1.final_cell_0100,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29,38,1,3,22,29
human1_lib1.final_cell_0101,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,15,23,5,3,6,2,23,5,3,6,2,2
human1_lib1.final_cell_0102,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,13,13,17,19,15,9,13,1,19,15,9,13,1,19,15,9,13,1,19,15,9,13,1,19,15,9,13,1,2,3,9,13,1,2,2
human1_lib1.final_cell_0103,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,17,7,15,12,20,1,7,15,12,20,1,7,15,12,20,1,7,15,9,20,1,7,15,9,20,1,7,3,9,20,1,2,2
human1_lib1.final_cell_0104,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20,5,3,6,22,20
human1_lib1.final_cell_0105,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,37,38,6,3,35,3,38,6,3,35,2
human1_lib1.final_cell_0106,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33,38,2,3,24,33
human1_lib1.final_cell_0107,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,11,28,23,19,12,2
human1_lib1.final_cell_0108,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,11,38,23,3,4,2
human1_lib1.final_cell_0109,18,16,2,34,28,18,16,2,34,28,18,16,2,34,28,18,15,2,34,28,18,15,2,34,28,18,15,2,34,28,18,15,2,34,28,18,15,2,34,28,18,15,2,34,28,18,15,2,34,28,18,15,2,34,28,18,15,2,34,28,18,15,2,34,28,7,15,2,34,28,7,15,2,34,28,7,15,2,34,28,7,15,2,34,28,7,15,2,34,28,7,15,2,34,28,7,15,2,34,28,7,15,2,34,2
human1_lib1.final_cell_0110,5,7,6,28,24,5,7,6,28,24,5,7,6,28,24,5,7,6,28,24,5,7,6,28,24,5,7,6,28,24,5,7,6,28,24,5,7,6,28,24,5,7,6,28,24,5,7,6,28,24,5,7,6,28,24,5,3,6,28,24,5,3,6,28,24,5,3,6,28,24,5,3,6,28,24,5,3,6,28,24,5,3,6,28,24,5,3,6,28,24,5,3,6,28,24,5,3,6,28,3,5,3,6,2,2
human1_lib1.final_cell_0111,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,23,38,6,3,8,2
human1_lib1.final_cell_0112,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,7,28,28,19,19,2,2
human1_lib1.final_cell_0113,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,25,35,5,3,6,2,35,5,3,6,2,35
