cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
human1_lib1.final_cell_0071,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2,28,23,19,2
human1_lib1.final_cell_0072,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,18,28,19,19,4
human1_lib1.final_cell_0073,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19,28,23,3,19
human1_lib1.final_cell_0074,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5
human1_lib1.final_cell_0075,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5
human1_lib1.final_cell_0076,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29,38,11,3,29
human1_lib1.final_cell_0077,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29
human1_lib1.final_cell_0078,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23,38,23,3,23
human1_lib1.final_cell_0079,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,28,38,2,3,4
human1_lib1.final_cell_0080,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16,38,2,3,16
human1_lib1.final_cell_0081,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35,38,1,3,35
human1_lib1.final_cell_0082,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38,38,23,3,38
human1_lib1.final_cell_0083,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,6,38,1,3,4
human1_lib1.final_cell_0084,18,16,20,24,18,16,20,24,18,16,20,24,18,15,20,24,18,15,20,24,18,15,20,24,18,15,20,24,18,15,20,24,18,15,20,24,18,15,20,24,18,15,20,24,18,15,20,24,18,15,20,24,18,15,20,24,7,15,2,24,7,15,2,24,7,15,2,24,7,15,2,24,7,15,2,24,7,15,2,24,7,15,2,24
human1_lib1.final_cell_0085,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,6,19,12,13,4
human1_lib1.final_cell_0086,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15
human1_lib1.final_cell_0087,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,6,5,3,6,4
human1_lib1.final_cell_0088,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38
human1_lib1.final_cell_0089,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,33,28,23,19,4
human1_lib1.final_cell_0090,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,10,38,2,3,4
human1_lib1.final_cell_0091,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,37,38,23,3,4
human1_lib1.final_cell_0092,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17,38,2,3,17
human1_lib1.final_cell_0093,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,34,38,1,3,4
human1_lib1.final_cell_0094,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,4
human1_lib1.final_cell_0095,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,14,38,2,3,4
human1_lib1.final_cell_0096,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16,28,19,19,16
human1_lib1.final_cell_0097,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,18,38,1,3,4
human1_lib1.final_cell_0098,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20,5,3,6,20
human1_lib1.final_cell_0099,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23,5,3,6,23
human1_lib1.final_cell_0100,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38,38,1,3,38
human1_lib1.final_cell_0101,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,4
human1_lib1.final_cell_0102,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,13,13,17,15,9,13,1,15,9,13,1,15,9,13,1,15,9,13,1,15,9,13,1,15
human1_lib1.final_cell_0103,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,17,21,12,20,1,21,12,20,1,21,12,20,1,21,12,20,1,21,9,20,1,4
human1_lib1.final_cell_0104,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8
human1_lib1.final_cell_0105,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11,38,6,3,11
human1_lib1.final_cell_0106,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5,38,2,3,5
human1_lib1.final_cell_0107,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,28,28,23,19,4
human1_lib1.final_cell_0108,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4,38,23,3,4
human1_lib1.final_cell_0109,18,16,2,14,18,16,2,14,18,16,2,14,18,15,2,14,18,15,2,14,18,15,2,14,18,15,2,14,18,15,2,14,18,15,2,14,18,15,2,14,18,15,2,14,18,15,2,14,18,15,2,14,18,15,2,14,7,15,2,14,7,15,2,14,7,15,2,14,7,15,2,14,7,15,2,14,7,15,2,14,7,15,2,4
human1_lib1.final_cell_0110,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29
human1_lib1.final_cell_0111,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,21,38,6,3,4
human1_lib1.final_cell_0112,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,26,28,19,19,4
human1_lib1.final_cell_0113,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19,5,3,6,19
human1_lib1.final_cell_0114,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35,38,2,3,35
human1_lib1.final_cell_0115,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20
human1_lib1.final_cell_0116,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15,38,2,3,15
human1_lib1.final_cell_0117,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13,5,3,6,13
human1_lib1.final_cell_0118,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3,38,2,3,3
human1_lib1.final_cell_0119,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,9,5,3,6,4
human1_lib1.final_cell_0120,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29,38,1,3,29
human1_lib1.final_cell_0121,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,28,38,1,3,4
human1_lib1.final_cell_0122,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,9,38,23,3,4
human1_lib1.final_cell_0123,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8,5,3,6,8
human1_lib1.final_cell_0124,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4,38,1,3,4
human1_lib1.final_cell_0125,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,18,38,27,3,4
human1_lib1.final_cell_0126,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3,38,1,3,3
human1_lib1.final_cell_0127,13,18,1,26,13,18,1,26,13,18,1,26,13,18,1,26,13,18,1,26,13,18,1,26,13,18,1,26,13,18,1,26,13,18,1,26,13,18,1,26,13,13,1,26,13,13,1,26,13,13,1,26,13,13,1,26,13,13,1,26,13,13,1,26,9,13,1,26,9,13,1,26,9,13,1,26,9,13,1,26,9,13,1,4
human1_lib1.final_cell_0128,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,6,38,2,3,4
human1_lib1.final_cell_0129,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3,5,3,6,3
human1_lib1.final_cell_0130,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,10,38,6,3,4
human1_lib1.final_cell_0131,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,4
human1_lib1.final_cell_0132,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,13,13,17,4,9,13,1,4,9,13,1,4,9,13,1,4,9,13,1,4,9,13,1,4
human1_lib1.final_cell_0133,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5,38,1,3,5
human1_lib1.final_cell_0134,18,16,20,31,18,16,20,31,18,16,20,31,18,15,20,31,18,15,20,31,18,15,20,31,18,15,20,31,18,15,20,31,18,15,20,31,18,15,20,31,18,15,20,31,18,15,20,31,18,15,20,31,18,15,20,31,7,15,2,31,7,15,2,31,7,15,2,31,7,15,2,31,7,15,2,31,7,15,2,31,7,15,2,4
human1_lib1.final_cell_0135,13,18,17,26,13,18,17,26,13,18,17,26,13,18,17,26,13,18,17,26,13,18,17,26,13,18,17,26,13,18,17,26,13,18,17,26,13,18,17,26,13,13,17,26,13,13,17,26,13,13,17,26,13,13,17,26,13,13,17,26,13,13,17,26,9,13,1,26,9,13,1,26,9,13,1,26,9,13,1,26,9,13,1,4
human1_lib1.final_cell_0136,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38,38,6,3,38
human1_lib1.final_cell_0137,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8,38,2,3,8
human1_lib1.final_cell_0138,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,12,20,12,36,9,20,12,36
human1_lib1.final_cell_0139,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,27,38,2,3,4
human1_lib1.final_cell_0140,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,28,5,3,6,4
human1_lib1.final_cell_0141,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,34,28,19,19,4
human1_lib1.final_cell_0142,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20,38,1,3,20
human1_lib1.final_cell_0143,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22,38,6,3,22
