cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
HP1502401_E21,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,29,16,4,1,2,16,4,1,2,10,4,1,2,10,4,1,2
HP1502401_E22,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,28,6,11,18,2,6,11,18,2,6,11,18,2,6,11,18,2,6,11,18,2,6,11,18
HP1502401_E23,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,14,12,21,8,8,12,21,8,8,12,19,8,8,12,19,8,8,12,19,8,8,12,19,8,8,2
HP1502401_E24,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,14,22,19,8,8,22,19,8,8,22,19,8,8,22,19,8,8,22,19,8,8,22,19,8,8,22
HP1502401_E3,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28,17,20,7,28
HP1502401_E5,13,3,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,12,2,6,35,12,2,6,35,12,2,6,35,12,2,6,35
HP1502401_E6,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,16,9,1,25,10,9,1,25,10,9,1,25
HP1502401_E7,13,3,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,13,2,6,13,12,2,6,13,12,2,6,2,12,2,6,2,12,2,6,2
HP1502401_E9,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,8,17,20,7,2,17,20,7,2,17,20,7,2
HP1502401_F10,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,10,4,1,1,10,4,1,1
HP1502401_F11,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18,17,20,7,18
HP1502401_F12,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,16,4,1,21,10,4,1,21,10,4,1,21
HP1502401_F13,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,8,23,19,8,8,23,19,8,8,23,19,8,8,23,19,8,8,23,19,8,8,23
HP1502401_F15,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,13,2,6,11,12,2,6,11,12,2,6,11,12,2,6,11,12,2,6,11
HP1502401_F16,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,28,6,7,15,2,6,7,15,2,6,7,15,2,6,7,2,2,6,7,2,2,6,7,2
HP1502401_F17,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,15,2,6,12,12,2,6,12,12,2,6,12,12,2,6,12,12,2,6,2
HP1502401_F18,13,3,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,12,2,6,25,12,2,6,25,12,2,6,25,12,2,6,25
HP1502401_F19,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,16,4,1,14,10,4,1,14,10,4,1,14
HP1502401_F20,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,2,10,4,1,2,10,4,1,2
HP1502401_F21,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,28,6,12,19,2,6,12,19,2,6,12,19,2,6,12,19,2,6,12,2,2,6,12,2
HP1502401_F22,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,28,6,17,5,2,6,17,5,2,6,17,5,2,6,17,2,2,6,17,2,2,6,17,2
HP1502401_F23,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,16,9,1,18,10,9,1,18,10,9,1,18
HP1502401_F24,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,28,6,11,23,2,6,11,23,2,6,11,23,2,6,11,23,2,6,11,23,2,6,11,23
HP1502401_F4,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,34,16,4,1,2,10,4,1,2,10,4,1,2
HP1502401_F9,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,2,6,11,33,2,6,11,2,2,6,11,2,2,6,11,2,2,6,11,2
HP1502401_G10,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,14,6,31,15,8,6,31,15,8,6,31,15,8,6,31,15,8,2,31,15,8,2,31,15,8,2
HP1502401_G11,13,3,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,13,2,6,9,12,2,6,9,12,2,6,9,12,2,6,9,12,2,6,9
HP1502401_G12,13,3,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,13,2,13,15,12,2,13,15,12,2,13,2,12,2,13,2,12,2,13,2
HP1502401_G14,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,28,6,11,29,2,6,11,29,2,6,11,2,2,6,11,2,2,6,11,2,2,6,11,2
HP1502401_G18,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,14,7,19,8,8,7,19,8,8,7,19,8,8,7,19,8,8,7,19,8,8,7,19,8,8,7
HP1502401_G20,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25,17,20,7,25
HP1502401_G21,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,15,32,5,13,2,32,4,13,2,32,4,13,2
HP1502401_G22,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,28,6,11,12,2,6,11,12,2,6,11,12,2,6,11,12,2,6,11,12,2,6,11,2
HP1502401_G23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,9,1,2,23,4,1,2,23,4,1,2,23
HP1502401_G24,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,28,6,11,35,2,6,11,35,2,6,11,35,2,6,11,35,2,6,11,35,2,6,11,35
HP1502401_G3,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22,17,20,7,22
HP1502401_G4,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,28,6,11,33,2,6,11,33,2,6,11,2,2,6,11,2,2,6,11,2,2,6,11,2
HP1502401_G5,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,28,6,11,15,2,6,11,15,2,6,11,15,2,6,11,2,2,6,11,2,2,6,11,2
HP1502401_G6,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,28,6,11,30,2,6,11,30,2,6,11,30,2,6,11,30,2,6,11,30,2,6,11,30
HP1502401_G7,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,16,11,3,19,10,11,3,2,10,11,3,2
HP1502401_G8,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,16,4,1,18,10,4,1,18,10,4,1,18
HP1502401_H1,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,16,17,1,16,10,17,1,16,10,17,1,16
HP1502401_H11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,2,6,11,11,2,6,11,11,2,6,11,11,2,6,11,11,2,6,11,11
HP1502401_H12,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,28,6,11,3,2,6,11,3,2,6,11,3,2,6,11,3,2,6,11,3,2,6,11,3
HP1502401_H13,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,13,2,6,6,12,2,6,6,12,2,6,2,12,2,6,2,12,2,6,2
HP1502401_H14,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,10,4,1,9,10,4,1,9
HP1502401_H15,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,13,16,4,1,2,10,4,1,2,10,4,1,2
HP1502401_H16,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,16,4,1,10,10,4,1,10,10,4,1,10
HP1502401_H18,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35,30,14,15,35
HP1502401_H19,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,28,6,11,11,2,6,11,11,2,6,11,11,2,6,11,11,2,6,11,11,2,6,11,11
HP1502401_H2,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,16,10,1,1,10,10,1,1,10,10,1,1
HP1502401_H20,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,29,16,11,3,2,16,11,3,2,10,11,3,2,10,11,3,2
HP1502401_H21,9,18,2,9,9,18,2,9,9,18,2,9,9,18,2,9,9,18,2,9,9,18,2,9,9,18,2,9,9,18,2,9,9,18,2,9,9,18,2,9,9,16,2,9,9,16,2,9,9,16,2,9,9,16,2,9,9,16,2,9,9,16,2,9,9,16,2,9,9,16,2,9,9,16,2,9,4,1,2,9,4,1,2,9
HP1502401_H22,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,28,6,11,16,2,6,11,16,2,6,11,16,2,6,11,16,2,6,11,16,2,6,11,16
HP1502401_H23,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,8,9,1,2,2,4,1,2,2,4,1,2,2
HP1502401_H24,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,16,11,1,9,10,11,1,9,10,11,1,9
HP1502401_H3,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,15,16,4,1,2,10,4,1,2,10,4,1,2
HP1502401_H4,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,16,4,1,1,10,4,1,1,10,4,1,1
HP1502401_H5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,5,16,11,1,2,10,11,1,2,10,11,1,2
HP1502401_H6,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24
HP1502401_H7,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,16,4,1,4,10,4,1,4,10,4,1,4
HP1502401_H8,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,6,16,5,1,2,10,4,1,2,10,4,1,2
HP1502401_I1,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,16,4,1,9,10,4,1,9,10,4,1,9
HP1502401_I12,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,19,32,14,18,2,32,14,2,2
HP1502401_I14,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,14,28,19,8,8,28,19,8,8,28,19,8,8,28,19,8,8,28,19,8,8,28,19,8,8,28
HP1502401_I15,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,16,4,1,31,10,4,1,2,10,4,1,2
HP1502401_I16,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,34,16,11,10,2,10,11,10,2,10,11,10,2
HP1502401_I18,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,16,4,1,23,10,4,1,23,10,4,1,23
HP1502401_I19,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9,31,4,13,9
HP1502401_I2,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,9,1,2,12,4,1,2,12,4,1,2,2
HP1502401_I21,6,1,2,22,6,1,2,22,6,1,2,22,6,1,2,22,6,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22,4,1,2,22
HP1502401_I22,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,10,11,10,10,10,11,10,10
HP1502401_I23,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,16,11,9,4,10,11,9,4,10,11,9,4
HP1502401_I24,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,28,6,11,1,2,6,11,1,2,6,11,1,2,6,11,1,2,6,11,1,2,6,11,1
HP1502401_I4,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,5,16,5,1,2,10,4,1,2,10,4,1,2
