cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
HP1502401_D24,7,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3,6,3,10,23,3
HP1502401_D3,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,16,4,11,11,17,14,4,11,11,4,14,4,11,11,4,14,4,11,11,4,14,4,11,11,4,14,4,11,11,3
HP1502401_D4,2,7,2,21,20,2,7,2,21,20,2,7,2,21,20,2,6,2,21,20,2,6,2,21,20,2,6,2,21,20,2,6,2,21,20,2,6,2,21,20,2,6,2,21,20,2,6,2,21,20,2,6,2,21,20,1,6,2,21,20,1,6,2,21,20,1,6,2,21,20,1,6,2,21,20,1,6,2,21,20,1,6,2,21,20,1,6,2,21,20,1,6,2,21,20,1,6,2,21,20,1,6,2,1,3
HP1502401_D5,7,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11,6,12,1,4,11
HP1502401_D6,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,16,4,11,23,21,14,4,11,23,21,14,4,11,23,21,14,4,11,23,21,14,4,11,23,21,14,4,11,23,3
HP1502401_D7,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,16,4,11,23,3,14,4,11,23,3,14,4,11,23,3,14,4,11,23,3,14,4,11,23,3,14,4,11,23,3
HP1502401_D8,18,11,1,8,24,18,11,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,24,18,6,1,8,4,18,6,1,8,4,18,6,1,8,4,18,6,1,8,4,18,6,1,1,3
HP1502401_E10,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,16,4,11,3,8,14,4,11,3,8,14,4,11,3,8,14,4,11,3,8,14,4,11,3,8,14,4,11,3,8
HP1502401_E11,7,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,17,6,12,1,3,4,6,12,1,3,4,6,12,1,3,4,6,12,1,3,4,6,12,1,3,3
HP1502401_E14,7,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,14,7,6,2,14,1,7
HP1502401_E16,7,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,21,23,6,12,1,1,23
HP1502401_E17,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,16,4,11,10,13,14,4,11,10,4,14,4,11,10,4,14,4,11,10,4,14,4,11,1,4,14,4,11,1,3
HP1502401_E18,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,24,18,12,14,5,4,18,12,14,5,4,18,12,14,5,4,18,12,14,1,4,18,12,14,1,3
HP1502401_E19,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,16,4,11,8,11,14,4,11,8,11,14,4,11,8,11,14,4,11,8,11,14,4,11,8,11,14,4,11,1,11
HP1502401_E2,12,8,12,8,20,12,8,12,8,20,12,8,12,8,20,12,8,12,8,20,12,8,12,8,20,12,8,12,8,20,12,8,12,8,20,12,8,12,8,20,12,8,12,8,20,12,8,12,8,20,12,8,12,8,20,12,8,12,8,20,11,8,12,8,20,11,8,8,8,20,11,8,8,8,20,11,8,8,8,20,11,8,8,8,20,11,8,8,8,20,11,8,8,8,20,11,8,8,8,20,3,8,8,1,3
HP1502401_E20,12,8,12,20,25,12,8,12,20,25,12,8,12,20,25,12,8,12,20,25,12,8,12,20,25,12,8,12,20,25,12,8,12,20,25,12,8,12,20,25,12,8,12,20,25,12,8,12,20,25,12,8,12,20,25,12,8,12,20,25,11,8,12,20,25,11,8,8,20,25,11,8,8,20,25,11,8,8,20,25,11,8,8,20,4,11,8,8,20,4,11,8,8,20,4,11,8,8,20,4,3,8,8,1,3
HP1502401_E21,7,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,21,18,6,12,1,1,3
HP1502401_E22,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,16,4,11,18,1,14,4,11,18,1,14,4,11,18,1,14,4,11,18,1,14,4,11,18,1,14,4,11,18,1
HP1502401_E23,12,8,12,7,7,12,8,12,7,7,12,8,12,7,7,12,8,12,7,7,12,8,12,7,7,12,8,12,7,7,12,8,12,7,7,12,8,12,7,7,12,8,12,7,7,12,8,12,7,7,12,8,12,7,7,12,8,12,7,7,11,8,12,7,7,11,8,8,7,7,11,8,8,7,7,11,8,8,7,7,11,8,8,7,7,11,8,8,7,7,11,8,8,7,7,11,8,8,7,7,3,8,8,7,7
HP1502401_E24,12,8,12,8,11,12,8,12,8,11,12,8,12,8,11,12,8,12,8,11,12,8,12,8,11,12,8,12,8,11,12,8,12,8,11,12,8,12,8,11,12,8,12,8,11,12,8,12,8,11,12,8,12,8,11,12,8,12,8,11,11,8,12,8,11,11,8,8,8,11,11,8,8,8,11,11,8,8,8,11,11,8,8,8,11,11,8,8,8,11,11,8,8,8,11,11,8,8,8,11,3,8,8,1,11
HP1502401_E3,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,5,19,13,13,7,1,19,13,13,7,1,19
HP1502401_E5,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,17,9,2,6,13,4,9,2,6,13,4,9,2,6,13,4,9,2,6,1,4,9,2,6,1,3
HP1502401_E6,7,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,10,15,6,3,1,1,15,6,3,1,1,15
HP1502401_E7,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,5,9,2,6,25,4,9,2,6,25,4,9,2,6,25,4,9,2,6,1,4,9,2,6,1,3
HP1502401_E9,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,20,13,13,7,15,3
HP1502401_F10,7,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,5,6,12,1,17,4,6,12,1,17,4,6,12,1,17,4,6,12,1,17,4,6,12,1,17,3
HP1502401_F11,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3,13,13,7,24,3
HP1502401_F12,7,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,9,6,12,1,12,4,6,12,1,1,3
HP1502401_F13,12,8,12,9,6,12,8,12,9,6,12,8,12,9,6,12,8,12,9,6,12,8,12,9,6,12,8,12,9,6,12,8,12,9,6,12,8,12,9,6,12,8,12,9,6,12,8,12,9,6,12,8,12,9,6,12,8,12,9,6,11,8,12,9,6,11,8,8,9,6,11,8,8,9,6,11,8,8,9,6,11,8,8,9,6,11,8,8,9,6,11,8,8,5,6,11,8,8,1,6,3,8,8,1,3
HP1502401_F15,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,13,9,2,6,9,4,9,2,6,9,4,9,2,6,5,4,9,2,6,1,4,9,2,6,1,3
HP1502401_F16,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,16,4,7,2,3,14,4,7,2,3,14,4,7,2,3,14,4,7,2,3,14,4,7,2,3,14,4,7,2,3
HP1502401_F17,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,9,9,2,6,7,4,9,2,6,7,3
HP1502401_F18,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10,9,2,6,1,10
HP1502401_F19,7,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,24,6,12,1,14,4,6,12,1,14,4,6,12,1,14,4,6,12,1,14,4,6,12,1,1,3
HP1502401_F20,7,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,16,6,12,1,5,4,6,12,1,1,4,6,12,1,1,3
HP1502401_F21,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,16,4,13,13,13,14,4,11,13,4,14,4,11,13,4,14,4,11,13,4,14,4,11,1,4,14,4,11,1,3
HP1502401_F22,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,17,12,12,16,4,11,12,12,14,4,11,12,12,14,4,11,12,12,14,4,11,12,12,14,4,11,12,12,14,4,11,1,12
HP1502401_F23,7,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,21,1,6,3,1,1,1
HP1502401_F24,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,16,4,11,14,15,14,4,11,14,15,14,4,11,14,15,14,4,11,14,15,14,4,11,14,15,14,4,11,1,15
HP1502401_F4,7,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,24,6,12,1,1,4,6,12,1,1,4,6,12,1,1,4,6,12,1,1,4,6,12,1,1,3
HP1502401_F9,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,16,4,11,2,5,14,4,11,2,4,14,4,11,2,4,14,4,11,2,4,14,4,11,2,4,14,4,11,2,3
HP1502401_G10,7,3,12,12,10,6,3,12,12,10,6,3,12,12,10,6,3,12,12,10,6,3,12,12,10,6,3,12,12,10,6,3,12,12,10,6,3,12,12,10,6,3,12,12,10,6,3,12,12,10,6,3,12,12,10,6,3,12,12,10,6,3,12,12,10,6,3,8,12,10,6,3,8,12,10,6,3,8,12,10,6,3,8,12,10,6,3,8,12,10,6,3,8,12,10,6,3,8,12,10,6,3,8,1,10
HP1502401_G11,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,25,9,2,6,13,4,9,2,6,13,4,9,2,6,13,4,9,2,6,1,4,9,2,6,1,3
HP1502401_G12,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,16,9,2,14,6,4,9,2,14,6,4,9,2,14,6,3
HP1502401_G14,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,16,4,11,21,12,14,4,11,21,12,14,4,11,21,12,14,4,11,21,12,14,4,11,21,12,14,4,11,1,12
HP1502401_G18,12,8,12,4,16,12,8,12,4,16,12,8,12,4,16,12,8,12,4,16,12,8,12,4,16,12,8,12,4,16,12,8,12,4,16,12,8,12,4,16,12,8,12,4,16,12,8,12,4,16,12,8,12,4,16,12,8,12,4,16,11,8,12,4,16,11,8,8,4,16,11,8,8,4,16,11,8,8,4,16,11,8,8,4,16,11,8,8,4,16,11,8,8,4,4,11,8,8,4,4,3,8,8,4,3
HP1502401_G20,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2,13,13,7,2,2
HP1502401_G21,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,14,6,18,12,14,1,3
HP1502401_G22,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,16,4,11,10,7,14,4,11,10,7,14,4,11,10,7,14,4,11,10,7,14,4,11,1,7,14,4,11,1,7
HP1502401_G23,2,7,2,15,24,2,7,2,15,24,2,7,2,15,24,2,6,2,15,24,2,6,2,15,24,2,6,2,15,24,2,6,2,15,24,2,6,2,15,24,2,6,2,15,24,2,6,2,15,24,2,6,2,15,24,1,6,2,15,24,1,6,2,15,24,1,6,2,15,24,1,6,2,15,24,1,6,2,15,24,1,6,2,15,4,1,6,2,15,4,1,6,2,15,4,1,6,2,15,4,1,6,2,15,3
HP1502401_G24,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,16,4,11,23,4,14,4,11,23,4,14,4,11,23,4,14,4,11,23,4,14,4,11,23,4,14,4,11,23,3
HP1502401_G3,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,19,2,13,13,7,1,2,13,13,7,1,2
HP1502401_G4,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,16,4,11,24,15,14,4,11,24,15,14,4,11,24,15,14,4,11,24,15,14,4,11,24,15,14,4,11,24,15
HP1502401_G5,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,16,4,11,6,15,14,4,11,6,15,14,4,11,6,15,14,4,11,6,15,14,4,11,6,15,14,4,11,6,15
HP1502401_G6,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,16,4,11,4,21,14,4,11,4,21,14,4,11,4,21,14,4,11,4,21,14,4,11,4,21,14,4,11,4,3
HP1502401_G7,7,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14,6,9,3,16,14
HP1502401_G8,7,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15,6,12,1,23,15
HP1502401_H1,7,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,10,6,6,10,1,1,6,6,10,1,1,3
HP1502401_H11,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,16,4,11,24,1,14,4,11,24,1,14,4,11,24,1,14,4,11,24,1,14,4,11,24,1,14,4,11,24,1
HP1502401_H12,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,16,4,11,2,21,14,4,11,2,21,14,4,11,2,21,14,4,11,2,21,14,4,11,2,21,14,4,11,2,3
