cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
HP1502401_G10,7,3,12,6,3,12,6,3,12,6,3,12,6,3,12,6,3,12,6,3,12,6,3,12,6,3,12,6,3,12,6,3,12,6,3,12,6,3,12,6,3,12,6,3,12,6,3,8,6,3,8,6,3,8,6,3,8,6,3,8,6,3,8
HP1502401_G11,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1502401_G12,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1502401_G14,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_G18,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1502401_G20,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1502401_G21,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,6
HP1502401_G22,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_G23,2,7,2,2,7,2,2,7,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1502401_G24,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_G3,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1502401_G4,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_G5,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_G6,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_G7,7,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3
HP1502401_G8,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_H1,7,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1
HP1502401_H11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_H12,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_H13,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1502401_H14,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_H15,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_H16,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_H18,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1502401_H19,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_H2,7,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1
HP1502401_H20,7,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3
HP1502401_H21,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1502401_H22,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_H23,2,7,2,2,7,2,2,7,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1502401_H24,7,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1
HP1502401_H3,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_H4,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_H5,7,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1
HP1502401_H6,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1502401_H7,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_H8,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_I1,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_I12,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15
HP1502401_I14,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1502401_I15,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_I16,7,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10
HP1502401_I18,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_I19,7,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,14,6,12,6
HP1502401_I2,2,7,2,2,7,2,2,7,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1502401_I21,4,7,2,4,7,2,4,7,2,4,6,2,4,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1502401_I22,7,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10
HP1502401_I23,7,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9,6,12,9
HP1502401_I24,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_I4,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_I6,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_I7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1502401_I8,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1502401_I9,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1502401_J1,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_J10,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_J11,7,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10
HP1502401_J12,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_J14,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_J15,2,7,2,2,7,2,2,7,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1502401_J16,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,6
HP1502401_J17,2,7,2,2,7,2,2,7,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1502401_J18,7,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3
HP1502401_J19,2,7,2,2,7,2,2,7,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1502401_J2,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1502401_J20,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_J21,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_J22,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_J23,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_J24,2,7,2,2,7,2,2,7,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,2,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1502401_J4,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_J6,7,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3,6,12,3
HP1502401_J7,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,14,18,1,6
HP1502401_J8,7,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10
HP1502401_K1,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_K10,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1502401_K11,7,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10,6,10,10
HP1502401_K12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1502401_K14,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1502401_K15,7,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10
HP1502401_K16,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_K17,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,6
HP1502401_K18,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,6
HP1502401_K19,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,16,4,14,14,4,14,14,4,14,14,4,6
HP1502401_K2,7,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10
HP1502401_K20,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_K21,7,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3,6,10,3
HP1502401_K22,7,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1,6,9,1
HP1502401_K23,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,14,9,12,6
HP1502401_K24,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1502401_K3,7,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10,6,12,10
HP1502401_K4,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,6
HP1502401_K5,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_K6,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_K7,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,6
HP1502401_K9,7,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4,6,12,4
HP1502401_L1,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_L10,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,16,4,11,14,4,11,14,4,11,14,4,11
HP1502401_L11,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
HP1502401_L12,7,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1,6,12,1
