cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
HP1502401_G10,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,27,7,17,1
HP1502401_G11,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1502401_G12,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,3,24,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1502401_G14,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_G18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1502401_G20,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1502401_G21,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22
HP1502401_G22,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_G23,2,1,11,2,1,11,2,1,11,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,1,1,7,1,1,7,1,1,7
HP1502401_G24,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_G3,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1502401_G4,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_G5,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_G6,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_G7,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3
HP1502401_G8,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_H1,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3,7,16,3
HP1502401_H11,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_H12,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_H13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1502401_H14,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_H15,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_H16,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_H18,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1502401_H19,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_H2,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3
HP1502401_H20,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3
HP1502401_H21,2,21,11,2,21,11,2,18,11,2,18,7,2,18,7,2,18,7,2,18,7,2,18,7,2,18,7,2,18,7,2,18,7,2,18,7,2,18,7,2,18,7,2,18,7,2,18,7,2,18,7,2,18,7,1,1,7,1,1,7,1,1,7
HP1502401_H22,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_H23,2,1,11,2,1,11,2,1,11,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,1,1,7,1,1,7,1,1,7
HP1502401_H24,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3
HP1502401_H3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_H4,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_H5,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3
HP1502401_H6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1502401_H7,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_H8,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3
HP1502401_I1,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_I12,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16
HP1502401_I14,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1502401_I15,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_I16,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3
HP1502401_I18,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_I19,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22,7,5,22
HP1502401_I2,2,1,11,2,1,11,2,1,11,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,1,1,7,1,1,7,1,1,7
HP1502401_I21,4,1,7,4,1,7,4,1,7,4,1,7,4,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7
HP1502401_I22,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3
HP1502401_I23,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3
HP1502401_I24,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_I4,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2,7,23,2
HP1502401_I6,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20,16,13,20
HP1502401_I7,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1502401_I8,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1502401_I9,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1502401_J1,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_J10,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_J11,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_J12,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_J14,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_J15,2,1,11,2,1,11,2,1,11,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,1,1,7,1,1,7,1,1,7
HP1502401_J16,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22
HP1502401_J17,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,1,1,7,1,1,7,1,1,7
HP1502401_J18,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_J19,2,1,11,2,1,11,2,1,11,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,1,1,7,1,1,7,1,1,7
HP1502401_J2,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1502401_J20,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_J21,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3
HP1502401_J22,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_J23,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3
HP1502401_J24,2,1,11,2,1,11,2,1,11,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,1,1,7,1,1,7,1,1,7
HP1502401_J4,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_J6,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3
HP1502401_J7,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22
HP1502401_J8,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_K1,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_K10,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1502401_K11,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3,7,22,3
HP1502401_K12,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1502401_K14,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1502401_K15,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3,7,17,3
HP1502401_K16,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_K17,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22
HP1502401_K18,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22
HP1502401_K19,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22,16,2,22
HP1502401_K2,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_K20,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_K21,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9,7,16,9
HP1502401_K22,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3,7,23,3
HP1502401_K23,9,7,24,9,7,24,9,7,24,9,7,24,9,7,24,9,7,24,9,7,24,9,7,24,9,7,24,9,7,24,9,7,24,9,7,24,9,7,24,9,7,24,9,7,13,9,7,13,9,7,13,9,7,13,9,7,13,9,7,13,9,7,13
HP1502401_K24,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1502401_K3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_K4,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22
HP1502401_K5,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_K6,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_K7,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22
HP1502401_K9,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_L1,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_L10,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1502401_L11,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
HP1502401_L12,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3,7,7,3
