cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
human1_lib1.final_cell_0094,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3
human1_lib1.final_cell_0095,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3
human1_lib1.final_cell_0096,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19
human1_lib1.final_cell_0097,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0098,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0099,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0100,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0101,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0102,6,26,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,4,17,16,4,17,1,4,17,1,3,17,1
human1_lib1.final_cell_0103,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,1,3,6,1,3,6,1
human1_lib1.final_cell_0104,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0105,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0106,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0107,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19
human1_lib1.final_cell_0108,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3
human1_lib1.final_cell_0109,28,15,2,28,15,2,28,15,2,28,15,2,28,15,2,28,15,2,28,15,2,28,15,2,28,15,2,28,15,2,28,15,2,28,15,2,28,15,2,28,15,2,28,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human1_lib1.final_cell_0110,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0111,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3
human1_lib1.final_cell_0112,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19
human1_lib1.final_cell_0113,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0114,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3
human1_lib1.final_cell_0115,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0116,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3
human1_lib1.final_cell_0117,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0118,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3
human1_lib1.final_cell_0119,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0120,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,4,3,8,2,3,8,2,3,8,2,3,8,2,3
human1_lib1.final_cell_0121,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0122,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3
human1_lib1.final_cell_0123,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0124,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0125,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0126,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0127,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,4,17,16,4,17,1,4,17,1,3,17,1
human1_lib1.final_cell_0128,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0129,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0130,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0131,1,25,13,1,25,13,1,25,13,1,25,13,1,25,13,1,25,13,1,25,13,1,25,13,1,25,13,1,25,4,1,25,4,1,25,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human1_lib1.final_cell_0132,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,4,17,16,4,17,1,4,17,1,3,17,1
human1_lib1.final_cell_0133,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0134,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human1_lib1.final_cell_0135,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,4,17,16,4,17,1,4,17,1,3,17,1
human1_lib1.final_cell_0136,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0137,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3
human1_lib1.final_cell_0138,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,16,3,6,1,3,6,1,3,6,1
human1_lib1.final_cell_0139,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0140,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0141,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19
human1_lib1.final_cell_0142,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0143,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0144,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3,8,13,3
human1_lib1.final_cell_0145,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0146,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5,25,22,5
human1_lib1.final_cell_0147,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3
human1_lib1.final_cell_0148,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8,16,30,8
human1_lib1.final_cell_0149,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10
human1_lib1.final_cell_0150,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3
human1_lib1.final_cell_0151,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19
human1_lib1.final_cell_0152,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0153,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0154,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0155,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0156,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12
human1_lib1.final_cell_0157,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3
human1_lib1.final_cell_0158,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3
human1_lib1.final_cell_0159,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,6,19,16,4,17,16,4,17,1,4,17,1,3,17,1
human1_lib1.final_cell_0160,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3
human1_lib1.final_cell_0161,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,17,16,3,17,1,3,17,1,3,17,1
human1_lib1.final_cell_0162,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0163,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15
human1_lib1.final_cell_0164,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3,7,13,3
human1_lib1.final_cell_0165,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3
human1_lib1.final_cell_0166,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19,21,13,19
human1_lib1.final_cell_0167,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19
human1_lib1.final_cell_0168,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0169,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0170,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3,7,32,3
human1_lib1.final_cell_0171,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human1_lib1.final_cell_0172,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19,21,1,19
human1_lib1.final_cell_0173,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human1_lib1.final_cell_0174,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3,7,27,3
human1_lib1.final_cell_0175,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0176,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3
human1_lib1.final_cell_0177,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human1_lib1.final_cell_0178,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0179,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0180,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human1_lib1.final_cell_0181,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,34,3,7,32,3
human1_lib1.final_cell_0182,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,28,15,17,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human1_lib1.final_cell_0183,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,4,17,16,4,17,1,4,17,1,3,17,1
human1_lib1.final_cell_0184,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0185,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,6,17,16,4,17,16,4,17,1,4,17,1,3,17,1
human1_lib1.final_cell_0186,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3,7,2,3
human1_lib1.final_cell_0187,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,19,16,3,17,16,3,17,1,3,17,1,3,17,1
human1_lib1.final_cell_0188,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,11,14,22,7,14
human1_lib1.final_cell_0189,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3,8,1,3
